Iteration	posterior	NumSpeciation	numExtinction	numMassExtinctions 
82100	-213.842772721841	3	4	0
82200	-215.076370573482	5	2	1
82300	-222.92386775124	5	2	2
82400	-223.277123634991	8	1	1
82500	-217.306631607817	4	3	2
82600	-220.255327923143	4	4	3
82700	-212.282258281335	3	2	3
82800	-220.321129793996	4	3	3
82900	-214.068688411299	3	1	2
83000	-211.841663705268	4	3	2
83100	-222.953622695888	3	5	2
83200	-221.081328779945	3	2	4
83300	-212.58168651033	5	5	1
83400	-220.725882809737	5	4	1
83500	-220.242505392552	4	3	3
83600	-213.32400042765	6	2	1
83700	-209.928491302724	4	2	1
83800	-217.964002848649	5	2	2
83900	-214.079479882679	5	4	1
84000	-218.25102264749	6	4	2
84100	-217.978282809001	7	1	1
84200	-212.323620738045	5	3	2
84300	-222.646934206308	7	1	1
84400	-213.632185663235	6	3	2
84500	-214.767464753321	5	5	1
84600	-213.887911256269	5	1	1
84700	-211.775915616251	5	3	1
84800	-220.213600300706	5	4	1
84900	-215.565377448722	5	2	1
85000	-220.431518208311	7	5	1
85100	-230.438737311303	6	7	1
85200	-216.455591377604	4	1	1
85300	-226.797544717698	9	2	3
85400	-216.979904341561	5	4	2
85500	-227.473348049602	5	5	1
85600	-228.922362648909	7	5	2
85700	-212.719551432092	4	3	2
85800	-227.10060419665	6	3	1
85900	-225.886869323799	7	4	1
86000	-219.839412589058	7	3	1
86100	-215.993145583286	5	5	2
86200	-220.534453831524	4	2	2
86300	-217.037836067311	5	2	2
86400	-218.412172263047	6	2	0
86500	-213.700943539228	6	4	2
86600	-216.255753474965	6	3	1
86700	-221.044584248203	7	4	2
86800	-224.603937816856	6	2	2
86900	-230.930417906864	8	4	1
87000	-222.513056784413	4	2	0
87100	-237.792658079169	7	2	1
87200	-217.894689950355	5	4	2
87300	-222.504346198536	8	1	1
87400	-217.534351667806	5	3	1
87500	-213.894469827121	5	3	1
87600	-218.90171215551	7	2	1
87700	-219.270372460561	5	3	1
87800	-224.299448876447	5	2	2
87900	-224.808905515098	4	4	1
88000	-224.212587765914	5	4	2
88100	-222.292840547115	6	2	2
88200	-215.803678283165	5	5	0
88300	-221.968817638113	7	3	2
88400	-220.852977811471	6	2	1
88500	-218.064281317784	6	4	2
88600	-215.675017391049	5	2	2
88700	-213.964780383781	5	1	1
88800	-220.272589554884	4	4	3
88900	-231.747119605492	7	5	1
89000	-211.992109690458	4	5	0
89100	-221.348653487079	5	6	0
89200	-211.023365087124	6	2	2
89300	-218.389487253481	5	5	1
89400	-215.085230090178	6	4	1
89500	-220.760848863197	6	2	1
89600	-222.378840505411	5	4	2
89700	-218.026592285622	4	3	2
89800	-214.975620597312	4	1	2
89900	-217.707540427177	5	3	2
90000	-219.74376228448	4	1	5
90100	-220.676169180433	6	4	2
90200	-223.401369962166	4	1	2
90300	-219.315113065998	5	4	2
90400	-210.954115373211	4	1	3
90500	-221.665127250825	5	3	1
90600	-215.99273351008	5	3	3
90700	-221.2300308003	4	1	2
90800	-215.848138754019	3	6	3
90900	-213.064219569695	3	5	3
91000	-217.67070752884	5	2	1
91100	-220.682449621103	6	2	2
91200	-214.706701929291	3	2	3
91300	-221.71413932676	3	3	3
91400	-216.481477503027	3	1	2
91500	-226.004721891193	6	2	2
91600	-213.385343332305	5	4	2
91700	-225.592298558545	4	3	3
91800	-224.279281236481	5	4	2
91900	-213.932033768637	5	4	1
92000	-215.696457053602	5	3	1
92100	-220.727183741675	7	1	1
92200	-220.146967516511	7	4	1
92300	-215.765883314826	4	3	2
92400	-212.785095477902	4	2	2
92500	-220.834295898653	5	3	2
92600	-207.242367898796	3	5	2
92700	-221.119875262711	4	4	2
92800	-218.198454823311	4	1	4
92900	-226.438536958146	6	5	3
93000	-227.090307593508	8	5	0
93100	-222.011083417232	6	1	2
93200	-218.894706852229	5	4	2
93300	-215.665338566429	5	2	1
93400	-220.085421481434	5	3	2
93500	-228.65174589061	6	2	3
93600	-221.665054046663	4	2	2
93700	-221.933443963399	4	3	1
93800	-214.548677664044	3	2	3
93900	-209.77238965592	4	3	3
94000	-214.352053035543	3	1	3
94100	-218.381008441445	5	3	3
94200	-225.010176046287	7	2	2
94300	-217.76898850398	4	4	3
94400	-221.994553179138	7	5	3
94500	-216.117992085577	6	7	1
94600	-218.020209442682	6	1	2
94700	-213.92246822014	4	2	1
94800	-213.703790716638	5	4	2
94900	-223.206838862144	4	3	3
95000	-210.818992026148	4	3	2
95100	-215.171252100334	3	4	3
95200	-222.19866935943	4	1	2
95300	-211.782936582199	3	2	2
95400	-210.909852548094	3	2	3
95500	-216.583779656814	4	2	5
95600	-215.731603872738	5	5	2
95700	-222.865874025295	7	3	1
95800	-226.515530261052	4	4	1
95900	-235.056234744348	6	3	2
96000	-217.051793321432	5	3	1
96100	-223.697839167734	6	2	0
96200	-219.153032124954	4	3	2
96300	-218.16683227063	5	4	2
96400	-229.870218204647	8	4	1
96500	-219.42263898096	5	2	2
96600	-219.457743030624	5	2	1
96700	-222.785156170166	5	4	2
96800	-214.411616630942	4	2	3
96900	-214.324325540056	5	3	1
97000	-212.085674482273	5	1	1
97100	-215.938916688751	4	1	1
97200	-217.431178977773	4	2	1
97300	-212.889675295971	4	1	1
97400	-229.429003046172	8	2	1
97500	-224.151713597441	6	4	0
97600	-218.910705461154	6	3	1
97700	-230.056788000949	4	5	2
97800	-219.751810696032	3	1	3
97900	-229.457526397981	5	2	2
98000	-235.509631919041	6	2	2
98100	-214.938635092462	5	2	0
98200	-214.269289278164	4	2	2
98300	-223.324383748258	5	4	1
98400	-211.746323713656	5	4	1
98500	-219.747805028975	4	4	0
98600	-213.19882464168	4	1	1
98700	-211.623699489484	4	3	1
98800	-215.22485210708	4	2	2
98900	-234.49273651748	9	1	1
99000	-212.930272004802	4	4	2
99100	-223.071303318946	5	3	1
99200	-218.6987594549	6	3	1
99300	-216.600379907894	4	6	1
99400	-224.891641793031	7	2	2
99500	-215.526047918021	4	2	2
99600	-224.977422325042	8	4	2
99700	-230.853951246782	9	2	0
99800	-218.840061747093	5	3	1
99900	-220.20126072962	6	1	0
1e+05	-217.337773174741	5	5	1
100100	-219.250367565219	5	2	2
100200	-220.911352013857	6	3	1
100300	-218.01262802825	4	4	3
100400	-212.841257490477	3	2	2
100500	-212.963883689274	3	4	2
100600	-221.882153037895	5	2	2
100700	-217.566576191059	4	5	1
100800	-224.15359956754	5	6	1
100900	-229.613679551581	6	4	2
101000	-220.099166397651	3	5	2
101100	-224.174562307163	3	4	3
101200	-223.964847775064	5	2	2
101300	-223.328050950075	6	2	1
101400	-216.359069331868	4	2	2
101500	-220.15648158366	5	7	2
101600	-233.611673888923	6	4	0
101700	-217.913442799353	4	3	0
101800	-223.166225511656	8	2	2
101900	-227.358240525205	4	6	1
102000	-223.749761859117	3	2	0
102100	-217.274169845526	5	3	1
102200	-216.989688133102	3	5	1
102300	-227.449322051787	3	3	2
102400	-219.285602987164	4	2	2
102500	-225.074608581258	5	1	1
102600	-221.860521039944	6	2	1
102700	-229.712532240145	7	7	2
102800	-216.525968295954	6	1	0
102900	-225.942269815553	8	5	3
103000	-216.355889236931	5	2	1
103100	-226.236630276117	7	1	2
103200	-219.862547500876	5	7	2
103300	-214.481158769901	4	4	1
103400	-221.49804190191	7	2	2
103500	-213.80287711878	6	2	1
103600	-215.246357369063	6	4	3
103700	-216.589953483111	6	3	1
103800	-215.091254356005	6	5	1
103900	-221.578966909717	5	4	3
104000	-221.032712237904	6	4	0
104100	-220.335328131751	5	2	3
104200	-217.471169061935	6	3	2
104300	-219.609477083129	6	1	1
104400	-221.878311573106	5	5	1
104500	-230.679879849408	6	2	2
104600	-219.509388874668	5	1	0
104700	-223.669366665475	6	3	0
104800	-221.41078351432	3	3	1
104900	-221.351626739227	4	3	2
105000	-225.392083679248	5	1	2
105100	-226.301809540769	7	5	0
105200	-221.168161974978	4	4	3
105300	-227.023243273276	8	2	1
105400	-219.418678322352	4	4	2
105500	-217.951652000946	3	1	3
105600	-218.298952457307	2	2	3
105700	-222.805686737284	5	6	1
105800	-225.553703568535	7	3	1
105900	-218.740205477805	7	1	2
106000	-222.806952267225	6	2	0
106100	-219.70043436725	5	3	0
106200	-217.110104604641	5	3	2
106300	-220.936782265237	6	2	1
106400	-223.812344676343	6	1	0
106500	-217.432546341045	5	6	0
106600	-220.601320144624	5	1	1
106700	-212.07328817636	4	3	1
106800	-219.405401323123	4	5	1
106900	-216.759096668101	6	4	1
107000	-213.806724432287	5	4	0
107100	-222.814147628299	6	1	1
107200	-222.290400685187	7	2	0
107300	-221.949035390065	6	4	1
107400	-215.128151574641	4	2	3
107500	-219.243522220404	7	2	2
107600	-219.617170013574	3	4	3
107700	-220.414443212799	4	4	0
107800	-228.039370358168	3	3	1
107900	-229.152445781931	4	5	2
108000	-218.000658523285	2	1	4
108100	-217.981141433474	2	3	2
108200	-214.323225141751	3	4	2
108300	-223.440369916525	5	4	3
108400	-226.373057166635	6	1	1
108500	-224.134026949586	7	3	2
108600	-216.442205518634	5	1	2
108700	-216.370694243449	5	4	1
108800	-217.061822271887	4	2	2
108900	-217.563126521157	5	2	2
109000	-215.102443197545	4	2	2
109100	-224.371869808943	6	2	2
109200	-218.347469892421	4	4	1
109300	-210.315307328437	4	1	1
109400	-225.468565261443	5	2	2
109500	-219.157959667707	6	3	2
109600	-217.882403053656	5	2	2
109700	-219.149458050347	6	2	3
109800	-224.574898498305	5	4	4
109900	-220.439211891043	6	2	2
110000	-217.931530429067	5	3	1
110100	-222.048974284025	4	3	2
110200	-214.43310001876	3	2	3
110300	-218.657292398105	3	6	3
110400	-219.173142180026	3	6	3
110500	-212.995599741302	3	1	2
110600	-223.337035026608	3	4	4
110700	-215.351087383639	3	2	3
110800	-208.609116721569	3	2	3
110900	-213.784795752316	3	3	2
111000	-221.189070337334	4	3	5
111100	-214.543896083941	3	5	3
111200	-211.674749926329	3	1	3
111300	-219.652749277521	4	1	3
111400	-216.390370778668	4	1	2
111500	-216.935385551197	4	1	4
111600	-213.634786266217	4	4	3
111700	-209.471240269501	3	2	3
111800	-213.768891975224	3	4	3
111900	-212.514228538832	3	4	2
112000	-218.050152744055	3	4	2
112100	-212.368038266209	3	4	3
112200	-220.010769008545	4	2	5
112300	-212.250027554629	4	5	3
112400	-216.179984549492	5	3	2
112500	-214.073327390119	3	3	3
112600	-224.017699849868	5	4	2
112700	-222.564341938489	5	6	3
112800	-225.206481522665	6	2	2
112900	-214.153866312941	4	2	2
113000	-214.458514784593	4	2	2
113100	-217.936049293538	4	2	1
113200	-214.19529882556	3	4	3
113300	-223.076641132574	3	2	1
113400	-208.794283879999	3	5	3
113500	-221.172744149054	5	2	2
113600	-217.199623816799	6	1	1
113700	-227.646897218834	7	2	2
113800	-222.615296695011	4	4	1
113900	-218.555343054349	4	1	4
114000	-221.097553052188	5	3	1
114100	-230.696047433111	8	2	1
114200	-227.964278286908	8	5	1
114300	-221.848699962285	5	3	3
114400	-213.60977590199	5	2	1
114500	-218.730431241438	4	2	2
114600	-219.392959796965	5	1	3
114700	-227.915616982238	6	2	3
114800	-213.562620404518	3	4	3
114900	-218.287280871325	4	5	3
115000	-216.726760484909	5	3	2
115100	-218.10345068478	6	1	1
115200	-216.530236034842	6	1	1
115300	-223.643666805731	6	1	1
115400	-215.577429048837	5	2	1
115500	-220.60329100795	5	2	2
115600	-224.943850342384	7	4	3
115700	-216.359997202725	6	4	1
115800	-221.059479576247	6	7	2
115900	-211.775309128468	3	3	3
116000	-211.680290461221	4	3	2
116100	-220.649713048309	5	5	3
116200	-212.088989427395	4	3	2
116300	-217.625801790995	6	3	1
116400	-215.333373752002	4	3	4
116500	-218.107320401604	6	2	2
116600	-228.768865620584	5	5	3
116700	-217.953634470942	4	4	3
116800	-219.968665059552	4	2	1
116900	-219.394044489029	7	1	1
117000	-211.216413626474	4	4	3
117100	-218.524869518077	3	2	3
117200	-227.326065167364	3	2	2
117300	-216.607402179986	3	1	1
117400	-225.276083338772	4	5	2
117500	-231.657922748776	7	4	2
117600	-215.484462132348	4	2	0
117700	-221.571662229751	6	1	0
117800	-226.095780822256	7	4	1
117900	-219.335379495654	7	3	2
118000	-210.634840927747	4	1	1
118100	-214.564831992052	5	3	1
118200	-218.737639867002	6	1	0
118300	-211.698412826439	4	3	1
118400	-215.611800542608	4	1	1
118500	-222.32845175044	6	4	0
118600	-224.826624380608	7	7	1
118700	-222.02147902781	4	5	2
118800	-221.791631001069	4	4	2
118900	-219.962320299266	5	2	1
119000	-227.404109630911	7	3	1
119100	-222.527860705353	8	2	2
119200	-215.371944745245	4	1	2
119300	-212.045282409114	4	1	3
119400	-219.328878330028	5	3	2
119500	-219.68173891618	6	6	1
119600	-217.073827419264	5	4	0
119700	-216.145739071338	6	1	2
119800	-225.195549146121	9	2	1
119900	-217.884775279531	4	2	2
120000	-218.149743176661	6	1	1
120100	-221.188554244975	4	2	2
120200	-223.360017710315	6	2	2
120300	-230.376504472299	4	2	2
120400	-223.37130299131	6	3	2
120500	-219.041946411742	3	2	2
120600	-226.867371389356	7	1	1
120700	-224.031353747314	6	3	1
120800	-222.328872502091	4	3	2
120900	-215.684951116336	4	1	2
121000	-224.537060700795	5	2	2
121100	-221.738099263698	4	4	1
121200	-213.79551861869	5	3	2
121300	-221.468894551287	5	4	2
121400	-214.695221428828	5	2	2
121500	-223.759645954622	7	3	1
121600	-220.697984874053	5	5	2
121700	-219.389730522148	5	1	2
121800	-223.191316668229	7	3	1
121900	-225.22549290429	6	2	1
122000	-217.847068328775	5	3	1
122100	-216.432909619465	5	5	2
122200	-220.687190293925	6	4	0
122300	-220.317017471038	6	1	2
122400	-227.58405444264	6	5	0
122500	-215.572074766725	6	3	3
122600	-219.143704572259	5	2	3
122700	-220.048491895378	6	1	1
122800	-225.585613304447	6	4	1
122900	-211.322048292062	4	1	2
123000	-212.96223171049	3	2	2
123100	-210.724362975423	3	2	2
123200	-213.606981336325	3	5	2
123300	-218.707126809686	5	3	1
123400	-226.094929855999	6	5	1
123500	-227.476551145738	7	1	2
123600	-226.885750871372	3	6	3
123700	-216.366734211307	3	2	2
123800	-222.944799877287	8	4	2
123900	-218.426940847923	6	2	1
124000	-219.768479253823	7	3	2
124100	-210.512637147507	4	3	3
124200	-217.809282806214	3	4	4
124300	-212.059010728069	3	4	1
124400	-225.67715769415	7	4	1
124500	-220.008890527795	6	2	2
124600	-227.82474425329	8	6	1
124700	-219.548968501184	4	2	4
124800	-221.322867911321	4	3	2
124900	-217.232371454388	5	2	3
125000	-218.797669796443	5	3	2
125100	-216.312007198973	5	3	2
125200	-216.934293901844	4	6	2
125300	-220.207818005952	6	1	0
125400	-217.252730398277	6	3	0
125500	-219.78867008957	6	3	1
125600	-220.713441762829	6	3	1
125700	-221.531251412348	2	4	2
125800	-220.321099780769	2	4	4
125900	-222.615604655918	3	5	2
126000	-217.471590427423	3	2	2
126100	-228.69479234273	4	4	2
126200	-225.620052768353	5	1	1
126300	-229.312662013154	6	4	0
126400	-221.20018281763	6	2	1
126500	-216.923775493526	6	2	1
126600	-213.344165209608	4	3	3
126700	-234.676282834289	7	4	1
126800	-219.429486654667	5	2	1
126900	-220.615216123473	6	2	1
127000	-222.019158117644	7	2	1
127100	-218.778287250885	6	2	0
127200	-216.897008548589	6	3	2
127300	-217.432039459313	5	3	1
127400	-215.311325200443	4	2	0
127500	-219.057023306447	5	2	2
127600	-224.854019431553	7	5	1
127700	-214.892547125668	4	1	2
127800	-224.640099087804	5	2	5
127900	-224.529980140171	6	3	1
128000	-221.887542482016	7	2	1
128100	-219.8467770672	6	3	0
128200	-219.297825534778	7	2	1
128300	-222.016902596756	6	2	0
128400	-218.093127407446	4	3	1
128500	-215.797437881521	2	2	3
128600	-220.149455708885	4	1	1
128700	-221.631877802647	4	2	3
128800	-217.428633416215	4	1	2
128900	-221.738762533781	5	3	2
129000	-227.810357353214	4	4	2
129100	-222.799388244492	4	4	2
129200	-225.765442111763	6	2	1
129300	-232.675330908081	7	5	1
129400	-217.431273510271	5	2	2
129500	-231.383980739619	7	2	0
129600	-217.523247837556	5	4	1
129700	-228.223836136169	6	3	0
129800	-222.229870353527	6	1	2
129900	-213.469231562746	4	4	3
130000	-214.725430238809	5	2	3
130100	-217.314922628841	6	1	1
130200	-211.107471943358	4	4	1
130300	-231.489345863881	5	2	2
130400	-217.891206235456	5	3	1
130500	-218.084527034251	4	3	1
130600	-224.245539932346	6	1	1
130700	-220.561579584949	5	1	1
130800	-218.36836570379	4	3	1
130900	-223.240887202006	5	2	1
131000	-223.295465260822	6	2	1
131100	-221.113235928233	4	2	2
131200	-222.887437915728	5	1	1
131300	-216.023277416869	6	2	1
131400	-215.363315206997	5	2	1
131500	-213.588799917313	6	3	1
131600	-223.546360134537	4	6	2
131700	-215.254078502392	5	3	1
131800	-211.121571919746	4	3	1
131900	-221.922852215083	7	5	1
132000	-220.252584616349	6	3	2
132100	-216.87308639207	4	4	2
132200	-221.870548400825	4	4	0
132300	-226.296094429597	6	1	1
132400	-214.216107308577	5	3	0
132500	-219.888240237294	4	6	1
132600	-214.816125093964	4	4	2
132700	-229.901846314089	9	3	1
132800	-212.618385343395	4	1	0
132900	-217.829353130446	5	6	2
133000	-213.870501861746	4	3	1
133100	-218.393353797176	4	4	2
133200	-216.816281445881	3	6	2
133300	-212.128113216505	3	1	2
133400	-221.057638287066	5	5	1
133500	-213.00635087818	3	4	2
133600	-215.046836154745	5	7	2
133700	-227.205854306437	8	2	0
133800	-224.900713988868	6	2	3
133900	-222.368001366531	6	2	1
134000	-217.366034593515	4	4	3
134100	-221.300303397261	5	3	2
134200	-219.001987018195	5	5	1
134300	-221.642815091684	6	2	2
134400	-215.079048917017	4	3	1
134500	-215.158390836785	5	2	1
134600	-213.659266101584	5	1	1
134700	-221.95577805885	7	2	2
134800	-220.092389388882	5	2	1
134900	-215.439704373766	4	6	1
135000	-229.333965972733	6	5	0
135100	-221.129195374828	7	2	1
135200	-216.264227310053	5	2	3
135300	-214.654714732608	5	2	1
135400	-224.502058884288	8	3	1
135500	-216.163394771923	4	2	1
135600	-209.951280743393	4	2	1
135700	-227.085111712407	7	1	1
135800	-214.622843459602	4	1	2
135900	-231.081226979185	8	5	2
136000	-214.254602185742	5	2	2
136100	-216.586039592332	5	4	1
136200	-214.29819064116	5	1	1
136300	-225.511992753465	6	1	0
136400	-221.097091073565	3	1	3
136500	-216.332609488218	4	5	1
136600	-217.829802636461	5	1	1
136700	-216.345182008037	4	1	3
136800	-220.025338751773	3	5	1
136900	-217.05695603968	3	1	2
137000	-227.122533530791	5	4	3
137100	-226.946568779314	3	3	4
137200	-216.872982188833	4	2	2
137300	-217.819920017008	3	2	1
137400	-223.800587426561	3	2	4
137500	-222.856894983577	4	5	3
137600	-220.502679757259	3	3	2
137700	-216.044013017039	4	2	2
137800	-233.208016774172	5	5	0
137900	-215.880837785758	6	2	1
138000	-228.791096220122	8	2	2
138100	-211.891301889017	5	3	1
138200	-213.710240497197	5	2	1
138300	-217.006604469528	4	2	1
138400	-224.792204142711	7	3	2
138500	-214.401325035175	4	1	2
138600	-220.018189771752	4	4	2
138700	-217.712676140662	4	1	1
138800	-218.643574362364	6	2	1
138900	-227.952833447998	7	6	1
139000	-226.167093622851	5	2	2
139100	-224.963062450749	3	2	0
139200	-218.843894217892	4	3	2
139300	-218.73348848676	5	2	1
139400	-221.781601097913	3	4	1
139500	-216.617983994394	3	4	1
139600	-225.401020076481	5	1	2
139700	-223.374338290897	4	2	0
139800	-223.158121733189	7	3	1
139900	-219.44641495701	4	3	0
140000	-218.210276168909	7	3	1
140100	-222.229641201551	5	5	1
140200	-224.192162407647	6	2	2
140300	-223.729934532561	5	5	2
140400	-218.110880631084	6	2	1
140500	-225.361228627278	5	2	0
140600	-226.066040043497	7	3	1
140700	-225.866374429195	6	1	2
140800	-214.743203079791	4	3	2
140900	-218.802094451909	4	2	4
141000	-217.894572004574	4	3	4
141100	-223.091981876935	6	4	3
141200	-216.770056961839	4	3	1
141300	-216.186776671297	4	3	3
141400	-217.737515340253	6	2	3
141500	-213.591367323107	4	3	3
141600	-222.493249146913	3	6	2
141700	-216.752745386086	4	3	2
141800	-211.588018690708	4	5	1
141900	-215.402036661198	5	4	2
142000	-221.162820547627	4	3	2
142100	-219.775651034015	3	4	4
142200	-222.993605110804	2	4	2
142300	-216.94478316858	4	2	3
142400	-216.799629126942	5	4	1
142500	-227.324718835385	6	1	2
142600	-221.974977219401	6	1	1
142700	-219.223218246387	5	2	2
142800	-214.390744154381	4	3	1
142900	-226.005567513759	7	1	1
143000	-213.851196852937	4	3	1
143100	-221.887399820184	7	2	2
143200	-219.841445165498	6	2	2
143300	-221.209082119265	6	2	1
143400	-219.385671322793	5	3	1
143500	-217.417663457853	4	2	2
143600	-219.842508181641	5	2	1
143700	-214.498997533998	4	2	0
143800	-216.071750950447	6	2	0
143900	-214.164666403079	4	2	2
144000	-217.008392294156	5	3	2
144100	-230.014691824682	7	5	2
144200	-230.334754904228	5	2	2
144300	-219.177539513747	3	1	3
144400	-225.205856095032	5	3	1
144500	-218.173812064785	6	2	0
144600	-221.242386601917	6	4	2
144700	-213.881286913215	4	2	2
144800	-223.386070048018	5	4	2
144900	-227.387411768443	6	2	1
145000	-215.778282241616	5	3	2
145100	-221.714254302592	3	5	3
145200	-221.222652842368	2	3	3
145300	-220.696408020599	5	4	1
145400	-216.619449840112	4	3	2
145500	-222.979781217702	5	3	2
145600	-217.139922221934	5	2	1
145700	-233.100556939055	6	4	3
145800	-218.231732717507	5	3	2
145900	-217.593316137874	5	1	2
146000	-213.634893316401	5	2	2
146100	-228.635763767106	6	2	0
146200	-214.425230957567	5	2	0
146300	-220.450203989751	5	4	0
146400	-215.315118219784	5	2	2
146500	-209.294626616309	4	4	2
146600	-216.533859360131	6	3	3
146700	-220.977383018549	5	2	2
146800	-216.535106307745	3	2	3
146900	-221.586925969332	5	2	2
147000	-211.536253094454	3	3	2
147100	-227.528240286842	6	4	1
147200	-222.248132101919	6	5	1
147300	-214.764029159362	5	3	0
147400	-212.420017623078	4	3	1
147500	-222.670397887023	6	1	2
147600	-214.76924701769	3	4	2
147700	-230.234640177052	8	2	1
147800	-233.553958186869	9	1	2
147900	-225.714528605212	6	3	0
148000	-215.221145092996	5	2	1
148100	-218.517217276153	5	3	2
148200	-222.694620949704	5	1	2
148300	-223.301852587604	6	3	2
148400	-215.062101877394	4	1	2
148500	-217.847525728318	6	4	2
148600	-214.167240344994	4	2	2
148700	-223.331052478326	8	1	2
148800	-216.186449712211	5	1	0
148900	-219.206944166106	5	6	0
149000	-230.513492620644	7	6	1
